Date,Category,sums
2020-09-12,NonEss_Business_Closed,72
2020-09-12,Gathering_Limit,96
2020-09-12,Emergency_Declaration,51
2020-09-12,Travel_Quarantine,71
2020-09-12,Mask_Requirement,0
2020-09-12,Restaurants,88
2020-09-12,School_Closed,0
2020-09-13,Stay_Home_Order,51
2020-09-13,Status_of_Reopening,0
2020-09-13,NonEss_Business_Closed,72
2020-09-13,Gathering_Limit,96
2020-09-13,Emergency_Declaration,51
2020-09-13,Travel_Quarantine,71
2020-09-13,Mask_Requirement,0
2020-09-13,Restaurants,88
2020-09-13,School_Closed,0
2020-09-14,Stay_Home_Order,51
2020-09-14,Status_of_Reopening,0
2020-09-14,NonEss_Business_Closed,72
2020-09-14,Gathering_Limit,96
2020-09-14,Emergency_Declaration,51
2020-09-14,Travel_Quarantine,71
2020-09-14,Mask_Requirement,0
2020-09-14,Restaurants,88
2020-09-14,School_Closed,0
2020-09-15,Stay_Home_Order,51
2020-09-15,Status_of_Reopening,0
2020-09-15,NonEss_Business_Closed,72
2020-09-15,Gathering_Limit,96
2020-09-15,Emergency_Declaration,51
2020-09-15,Travel_Quarantine,71
2020-09-15,Mask_Requirement,0
2020-09-15,Restaurants,88
2020-09-15,School_Closed,0
2020-09-16,Stay_Home_Order,51
2020-09-16,Status_of_Reopening,0
2020-09-16,NonEss_Business_Closed,72
2020-09-16,Gathering_Limit,96
2020-09-16,Emergency_Declaration,51
2020-09-16,Travel_Quarantine,71
2020-09-16,Mask_Requirement,0
2020-09-16,Restaurants,87
2020-09-16,School_Closed,0
2020-09-17,Stay_Home_Order,51
2020-09-17,Status_of_Reopening,0
2020-09-17,NonEss_Business_Closed,72
2020-09-17,Gathering_Limit,96
2020-09-17,Emergency_Declaration,51
2020-09-17,Travel_Quarantine,71
2020-09-17,Mask_Requirement,0
2020-09-17,Restaurants,87
2020-09-17,School_Closed,0
2020-09-18,Stay_Home_Order,51
2020-09-18,Status_of_Reopening,0
2020-09-18,NonEss_Business_Closed,72
2020-09-18,Gathering_Limit,96
2020-09-18,Emergency_Declaration,51
2020-09-18,Travel_Quarantine,71
2020-09-18,Mask_Requirement,0
2020-09-18,Restaurants,87
2020-09-18,School_Closed,0
2020-09-19,Stay_Home_Order,51
2020-09-19,Status_of_Reopening,0
2020-09-19,NonEss_Business_Closed,72
2020-09-19,Gathering_Limit,96
2020-09-19,Emergency_Declaration,51
2020-09-19,Travel_Quarantine,71
2020-09-19,Mask_Requirement,0
2020-09-19,Restaurants,87
2020-09-19,School_Closed,0
2020-09-20,Stay_Home_Order,51
2020-09-20,Status_of_Reopening,0
2020-09-20,NonEss_Business_Closed,72
2020-09-20,Gathering_Limit,96
2020-09-20,Emergency_Declaration,51
2020-09-20,Travel_Quarantine,71
2020-09-20,Mask_Requirement,0
2020-09-20,Restaurants,87
2020-09-20,School_Closed,0
2020-09-21,Stay_Home_Order,51
2020-09-21,Status_of_Reopening,0
2020-09-21,NonEss_Business_Closed,72
2020-09-21,Gathering_Limit,96
2020-09-21,Emergency_Declaration,51
2020-09-21,Travel_Quarantine,71
2020-09-21,Mask_Requirement,0
2020-09-21,Restaurants,87
2020-09-21,School_Closed,0
2020-09-22,Stay_Home_Order,51
2020-09-22,Status_of_Reopening,0
2020-09-22,NonEss_Business_Closed,72
2020-09-22,Gathering_Limit,96
2020-09-22,Emergency_Declaration,51
2020-09-22,Travel_Quarantine,71
2020-09-22,Mask_Requirement,0
2020-09-22,Restaurants,87
2020-09-22,School_Closed,0
2020-09-23,Stay_Home_Order,51
2020-09-23,Status_of_Reopening,0
2020-09-23,NonEss_Business_Closed,72
2020-09-23,Gathering_Limit,96
2020-09-23,Emergency_Declaration,51
2020-09-23,Travel_Quarantine,71
2020-09-23,Mask_Requirement,0
2020-09-23,Restaurants,87
2020-09-23,School_Closed,0
2020-09-24,Stay_Home_Order,51
2020-09-24,Status_of_Reopening,0
2020-09-24,NonEss_Business_Closed,70
2020-09-24,Gathering_Limit,94
2020-09-24,Emergency_Declaration,51
2020-09-24,Travel_Quarantine,70
2020-09-24,Mask_Requirement,0
2020-09-24,Restaurants,86
2020-09-24,School_Closed,0
2020-09-25,Stay_Home_Order,51
2020-09-25,Status_of_Reopening,0
2020-09-25,NonEss_Business_Closed,68
2020-09-25,Gathering_Limit,94
2020-09-25,Emergency_Declaration,51
2020-09-25,Travel_Quarantine,70
2020-09-25,Mask_Requirement,0
2020-09-25,Restaurants,85
2020-09-25,School_Closed,0
2020-09-26,Stay_Home_Order,51
2020-09-26,Status_of_Reopening,0
2020-09-26,NonEss_Business_Closed,68
2020-09-26,Gathering_Limit,94
2020-09-26,Emergency_Declaration,51
2020-09-26,Travel_Quarantine,70
2020-09-26,Mask_Requirement,0
2020-09-26,Restaurants,85
2020-09-26,School_Closed,0
2020-09-27,Stay_Home_Order,51
2020-09-27,Status_of_Reopening,0
2020-09-27,NonEss_Business_Closed,68
2020-09-27,Gathering_Limit,94
2020-09-27,Emergency_Declaration,51
2020-09-27,Travel_Quarantine,70
2020-09-27,Mask_Requirement,0
2020-09-27,Restaurants,85
2020-09-27,School_Closed,0
2020-09-28,Stay_Home_Order,51
2020-09-28,Status_of_Reopening,0
2020-09-28,NonEss_Business_Closed,68
2020-09-28,Gathering_Limit,94
2020-09-28,Emergency_Declaration,51
2020-09-28,Travel_Quarantine,70
2020-09-28,Mask_Requirement,0
2020-09-28,Restaurants,85
2020-09-28,School_Closed,0
2020-09-29,Stay_Home_Order,51
2020-09-29,Status_of_Reopening,0
2020-09-29,NonEss_Business_Closed,68
2020-09-29,Gathering_Limit,94
2020-09-29,Emergency_Declaration,51
2020-09-29,Travel_Quarantine,70
2020-09-29,Mask_Requirement,0
2020-09-29,Restaurants,85
2020-09-29,School_Closed,0
2020-09-30,Stay_Home_Order,51
2020-09-30,Status_of_Reopening,0
2020-09-30,NonEss_Business_Closed,68
2020-09-30,Gathering_Limit,94
2020-09-30,Emergency_Declaration,51
2020-09-30,Travel_Quarantine,70
2020-09-30,Mask_Requirement,0
2020-09-30,Restaurants,85
2020-09-30,School_Closed,0
2020-10-01,Stay_Home_Order,51
2020-10-01,Status_of_Reopening,0
2020-10-01,NonEss_Business_Closed,68
2020-10-01,Gathering_Limit,94
2020-10-01,Emergency_Declaration,51
2020-10-01,Travel_Quarantine,70
2020-10-01,Mask_Requirement,0
2020-10-01,Restaurants,85
2020-10-01,School_Closed,0
2020-10-02,Stay_Home_Order,51
2020-10-02,Status_of_Reopening,0
2020-10-02,NonEss_Business_Closed,66
2020-10-02,Gathering_Limit,94
2020-10-02,Emergency_Declaration,51
2020-10-02,Travel_Quarantine,70
2020-10-02,Mask_Requirement,0
2020-10-02,Restaurants,84
2020-10-02,School_Closed,0
2020-10-03,Stay_Home_Order,51
2020-10-03,Status_of_Reopening,0
2020-10-03,NonEss_Business_Closed,66
2020-10-03,Gathering_Limit,94
2020-10-03,Emergency_Declaration,51
2020-10-03,Travel_Quarantine,70
2020-10-03,Mask_Requirement,0
2020-10-03,Restaurants,84
2020-10-03,School_Closed,0
2020-10-04,Stay_Home_Order,51
2020-10-04,Status_of_Reopening,0
2020-10-04,NonEss_Business_Closed,66
2020-10-04,Gathering_Limit,94
2020-10-04,Emergency_Declaration,51
2020-10-04,Travel_Quarantine,70
2020-10-04,Mask_Requirement,0
2020-10-04,Restaurants,84
2020-10-04,School_Closed,0
2020-10-05,Stay_Home_Order,51
2020-10-05,Status_of_Reopening,0
2020-10-05,NonEss_Business_Closed,66
2020-10-05,Gathering_Limit,94
2020-10-05,Emergency_Declaration,51
2020-10-05,Travel_Quarantine,70
2020-10-05,Mask_Requirement,0
2020-10-05,Restaurants,84
2020-10-05,School_Closed,0
2020-10-06,Stay_Home_Order,51
2020-10-06,Status_of_Reopening,0
2020-10-06,NonEss_Business_Closed,66
2020-10-06,Gathering_Limit,94
2020-10-06,Emergency_Declaration,51
2020-10-06,Travel_Quarantine,70
2020-10-06,Mask_Requirement,0
2020-10-06,Restaurants,84
2020-10-06,School_Closed,0
2020-10-07,Stay_Home_Order,51
2020-10-07,Status_of_Reopening,0
2020-10-07,NonEss_Business_Closed,66
2020-10-07,Gathering_Limit,94
2020-10-07,Emergency_Declaration,51
2020-10-07,Travel_Quarantine,70
2020-10-07,Mask_Requirement,0
2020-10-07,Restaurants,84
2020-10-07,School_Closed,0
2020-10-08,Stay_Home_Order,51
2020-10-08,Status_of_Reopening,0
2020-10-08,NonEss_Business_Closed,66
2020-10-08,Gathering_Limit,93
2020-10-08,Emergency_Declaration,51
2020-10-08,Travel_Quarantine,70
2020-10-08,Mask_Requirement,0
2020-10-08,Restaurants,84
2020-10-08,School_Closed,0
2020-10-09,Stay_Home_Order,51
2020-10-09,Status_of_Reopening,0
2020-10-09,NonEss_Business_Closed,66
2020-10-09,Gathering_Limit,96
2020-10-09,Emergency_Declaration,51
2020-10-09,Travel_Quarantine,70
2020-10-09,Mask_Requirement,0
2020-10-09,Restaurants,84
2020-10-09,School_Closed,0
2020-10-10,Stay_Home_Order,51
2020-10-10,Status_of_Reopening,0
2020-10-10,NonEss_Business_Closed,66
2020-10-10,Gathering_Limit,96
2020-10-10,Emergency_Declaration,51
2020-10-10,Travel_Quarantine,70
2020-10-10,Mask_Requirement,0
2020-10-10,Restaurants,84
2020-10-10,School_Closed,0
2020-10-11,Stay_Home_Order,51
2020-10-11,Status_of_Reopening,0
2020-10-11,NonEss_Business_Closed,66
2020-10-11,Gathering_Limit,96
2020-10-11,Emergency_Declaration,51
2020-10-11,Travel_Quarantine,70
2020-10-11,Mask_Requirement,0
2020-10-11,Restaurants,84
2020-10-11,School_Closed,0
2020-10-12,Stay_Home_Order,51
2020-10-12,Status_of_Reopening,0
2020-10-12,NonEss_Business_Closed,66
2020-10-12,Gathering_Limit,96
2020-10-12,Emergency_Declaration,51
2020-10-12,Travel_Quarantine,70
2020-10-12,Mask_Requirement,0
2020-10-12,Restaurants,84
2020-10-12,School_Closed,0
2020-10-13,Stay_Home_Order,51
2020-10-13,Status_of_Reopening,0
2020-10-13,NonEss_Business_Closed,66
2020-10-13,Gathering_Limit,96
2020-10-13,Emergency_Declaration,51
2020-10-13,Travel_Quarantine,70
2020-10-13,Mask_Requirement,0
2020-10-13,Restaurants,84
2020-10-13,School_Closed,0
2020-10-14,Stay_Home_Order,51
2020-10-14,Status_of_Reopening,0
2020-10-14,NonEss_Business_Closed,67
2020-10-14,Gathering_Limit,97
2020-10-14,Emergency_Declaration,51
2020-10-14,Travel_Quarantine,70
2020-10-14,Mask_Requirement,0
2020-10-14,Restaurants,84
2020-10-14,School_Closed,0
2020-10-15,Stay_Home_Order,51
2020-10-15,Status_of_Reopening,0
2020-10-15,NonEss_Business_Closed,67
2020-10-15,Gathering_Limit,97
2020-10-15,Emergency_Declaration,51
2020-10-15,Travel_Quarantine,70
2020-10-15,Mask_Requirement,0
2020-10-15,Restaurants,84
2020-10-15,School_Closed,0
2020-10-16,Stay_Home_Order,51
2020-10-16,Status_of_Reopening,0
2020-10-16,NonEss_Business_Closed,67
2020-10-16,Gathering_Limit,97
2020-10-16,Emergency_Declaration,51
2020-10-16,Travel_Quarantine,70
2020-10-16,Mask_Requirement,0
2020-10-16,Restaurants,84
2020-10-16,School_Closed,0
2020-10-17,Stay_Home_Order,51
2020-10-17,Status_of_Reopening,0
2020-10-17,NonEss_Business_Closed,67
2020-10-17,Gathering_Limit,97
2020-10-17,Emergency_Declaration,51
2020-10-17,Travel_Quarantine,70
2020-10-17,Mask_Requirement,0
2020-10-17,Restaurants,84
2020-10-17,School_Closed,0
2020-10-18,Stay_Home_Order,51
2020-10-18,Status_of_Reopening,0
2020-10-18,NonEss_Business_Closed,67
2020-10-18,Gathering_Limit,97
2020-10-18,Emergency_Declaration,51
2020-10-18,Travel_Quarantine,70
2020-10-18,Mask_Requirement,0
2020-10-18,Restaurants,84
2020-10-18,School_Closed,0
2020-10-19,Stay_Home_Order,51
2020-10-19,Status_of_Reopening,0
2020-10-19,NonEss_Business_Closed,67
2020-10-19,Gathering_Limit,94
2020-10-19,Emergency_Declaration,51
2020-10-19,Travel_Quarantine,70
2020-10-19,Mask_Requirement,0
2020-10-19,Restaurants,84
2020-10-19,School_Closed,0
2020-10-20,Stay_Home_Order,51
2020-10-20,Status_of_Reopening,0
2020-10-20,NonEss_Business_Closed,67
2020-10-20,Gathering_Limit,94
2020-10-20,Emergency_Declaration,51
2020-10-20,Travel_Quarantine,70
2020-10-20,Mask_Requirement,0
2020-10-20,Restaurants,83
2020-10-20,School_Closed,0
2020-10-21,Stay_Home_Order,51
2020-10-21,Status_of_Reopening,0
2020-10-21,NonEss_Business_Closed,67
2020-10-21,Gathering_Limit,94
2020-10-21,Emergency_Declaration,51
2020-10-21,Travel_Quarantine,70
2020-10-21,Mask_Requirement,0
2020-10-21,Restaurants,83
2020-10-21,School_Closed,0
2020-10-22,Stay_Home_Order,51
2020-10-22,Status_of_Reopening,0
2020-10-22,NonEss_Business_Closed,67
2020-10-22,Gathering_Limit,94
2020-10-22,Emergency_Declaration,51
2020-10-22,Travel_Quarantine,70
2020-10-22,Mask_Requirement,0
2020-10-22,Restaurants,83
2020-10-22,School_Closed,0
2020-10-23,Stay_Home_Order,52
2020-10-23,Status_of_Reopening,0
2020-10-23,NonEss_Business_Closed,67
2020-10-23,Gathering_Limit,94
2020-10-23,Emergency_Declaration,51
2020-10-23,Travel_Quarantine,70
2020-10-23,Mask_Requirement,0
2020-10-23,Restaurants,83
2020-10-23,School_Closed,0
2020-10-24,Stay_Home_Order,52
2020-10-24,Status_of_Reopening,0
2020-10-24,NonEss_Business_Closed,67
2020-10-24,Gathering_Limit,94
2020-10-24,Emergency_Declaration,51
2020-10-24,Travel_Quarantine,70
2020-10-24,Mask_Requirement,0
2020-10-24,Restaurants,83
2020-10-24,School_Closed,0
2020-10-25,Stay_Home_Order,52
2020-10-25,Status_of_Reopening,0
2020-10-25,NonEss_Business_Closed,67
2020-10-25,Gathering_Limit,94
2020-10-25,Emergency_Declaration,51
2020-10-25,Travel_Quarantine,70
2020-10-25,Mask_Requirement,0
2020-10-25,Restaurants,83
2020-10-25,School_Closed,0
2020-10-26,Stay_Home_Order,52
2020-10-26,Status_of_Reopening,0
2020-10-26,NonEss_Business_Closed,67
2020-10-26,Gathering_Limit,94
2020-10-26,Emergency_Declaration,51
2020-10-26,Travel_Quarantine,70
2020-10-26,Mask_Requirement,0
2020-10-26,Restaurants,83
2020-10-26,School_Closed,0
2020-10-27,Stay_Home_Order,52
2020-10-27,Status_of_Reopening,0
2020-10-27,NonEss_Business_Closed,67
2020-10-27,Gathering_Limit,94
2020-10-27,Emergency_Declaration,51
2020-10-27,Travel_Quarantine,70
2020-10-27,Mask_Requirement,0
2020-10-27,Restaurants,83
2020-10-27,School_Closed,0
2020-10-28,Stay_Home_Order,52
2020-10-28,Status_of_Reopening,0
2020-10-28,NonEss_Business_Closed,67
2020-10-28,Gathering_Limit,90
2020-10-28,Emergency_Declaration,51
2020-10-28,Travel_Quarantine,70
2020-10-28,Mask_Requirement,0
2020-10-28,Restaurants,84
2020-10-28,School_Closed,0
2020-10-29,Stay_Home_Order,52
2020-10-29,Status_of_Reopening,0
2020-10-29,NonEss_Business_Closed,67
2020-10-29,Gathering_Limit,90
2020-10-29,Emergency_Declaration,51
2020-10-29,Travel_Quarantine,70
2020-10-29,Mask_Requirement,0
2020-10-29,Restaurants,84
2020-10-29,School_Closed,0
2020-10-30,Stay_Home_Order,52
2020-10-30,Status_of_Reopening,0
2020-10-30,NonEss_Business_Closed,67
2020-10-30,Gathering_Limit,90
2020-10-30,Emergency_Declaration,51
2020-10-30,Travel_Quarantine,70
2020-10-30,Mask_Requirement,0
2020-10-30,Restaurants,84
2020-10-30,School_Closed,0
2020-10-31,Stay_Home_Order,52
2020-10-31,Status_of_Reopening,0
2020-10-31,NonEss_Business_Closed,67
2020-10-31,Gathering_Limit,90
2020-10-31,Emergency_Declaration,51
2020-10-31,Travel_Quarantine,70
2020-10-31,Mask_Requirement,0
2020-10-31,Restaurants,84
2020-10-31,School_Closed,0
2020-11-01,Stay_Home_Order,52
2020-11-01,Status_of_Reopening,0
2020-11-01,NonEss_Business_Closed,67
2020-11-01,Gathering_Limit,90
2020-11-01,Emergency_Declaration,51
2020-11-01,Travel_Quarantine,70
2020-11-01,Mask_Requirement,0
2020-11-01,Restaurants,84
2020-11-01,School_Closed,0
2020-11-02,Stay_Home_Order,52
2020-11-02,Status_of_Reopening,0
2020-11-02,NonEss_Business_Closed,67
2020-11-02,Gathering_Limit,87
2020-11-02,Emergency_Declaration,51
2020-11-02,Travel_Quarantine,70
2020-11-02,Mask_Requirement,0
2020-11-02,Restaurants,84
2020-11-02,School_Closed,0
2020-11-03,Stay_Home_Order,52
2020-11-03,Status_of_Reopening,0
2020-11-03,NonEss_Business_Closed,67
2020-11-03,Gathering_Limit,87
2020-11-03,Emergency_Declaration,51
2020-11-03,Travel_Quarantine,70
2020-11-03,Mask_Requirement,0
2020-11-03,Restaurants,84
2020-11-03,School_Closed,0
2020-11-04,Stay_Home_Order,52
2020-11-04,Status_of_Reopening,0
2020-11-04,NonEss_Business_Closed,67
2020-11-04,Gathering_Limit,87
2020-11-04,Emergency_Declaration,51
2020-11-04,Travel_Quarantine,70
2020-11-04,Mask_Requirement,0
2020-11-04,Restaurants,84
2020-11-04,School_Closed,0
2020-11-05,Stay_Home_Order,52
2020-11-05,Status_of_Reopening,0
2020-11-05,NonEss_Business_Closed,67
2020-11-05,Gathering_Limit,87
2020-11-05,Emergency_Declaration,51
2020-11-05,Travel_Quarantine,70
2020-11-05,Mask_Requirement,0
2020-11-05,Restaurants,84
2020-11-05,School_Closed,0
2020-11-06,Stay_Home_Order,52
2020-11-06,Status_of_Reopening,0
2020-11-06,NonEss_Business_Closed,67
2020-11-06,Gathering_Limit,84
2020-11-06,Emergency_Declaration,51
2020-11-06,Travel_Quarantine,70
2020-11-06,Mask_Requirement,0
2020-11-06,Restaurants,84
2020-11-06,School_Closed,0
2020-11-07,Stay_Home_Order,52
2020-11-07,Status_of_Reopening,0
2020-11-07,NonEss_Business_Closed,67
2020-11-07,Gathering_Limit,84
2020-11-07,Emergency_Declaration,51
2020-11-07,Travel_Quarantine,70
2020-11-07,Mask_Requirement,0
2020-11-07,Restaurants,84
2020-11-07,School_Closed,0
2020-11-08,Stay_Home_Order,52
2020-11-08,Status_of_Reopening,0
2020-11-08,NonEss_Business_Closed,67
2020-11-08,Gathering_Limit,84
2020-11-08,Emergency_Declaration,51
2020-11-08,Travel_Quarantine,70
2020-11-08,Mask_Requirement,0
2020-11-08,Restaurants,84
2020-11-08,School_Closed,0
2020-11-09,Stay_Home_Order,52
2020-11-09,Status_of_Reopening,0
2020-11-09,NonEss_Business_Closed,68
2020-11-09,Gathering_Limit,84
2020-11-09,Emergency_Declaration,51
2020-11-09,Travel_Quarantine,70
2020-11-09,Mask_Requirement,0
2020-11-09,Restaurants,84
2020-11-09,School_Closed,0
2020-11-10,Stay_Home_Order,52
2020-11-10,Status_of_Reopening,0
2020-11-10,NonEss_Business_Closed,68
2020-11-10,Gathering_Limit,84
2020-11-10,Emergency_Declaration,51
2020-11-10,Travel_Quarantine,70
2020-11-10,Mask_Requirement,0
2020-11-10,Restaurants,84
2020-11-10,School_Closed,0
2020-11-11,Stay_Home_Order,52
2020-11-11,Status_of_Reopening,0
2020-11-11,NonEss_Business_Closed,68
2020-11-11,Gathering_Limit,78
2020-11-11,Emergency_Declaration,51
2020-11-11,Travel_Quarantine,71
2020-11-11,Mask_Requirement,0
2020-11-11,Restaurants,84
2020-11-11,School_Closed,0
2020-11-12,Stay_Home_Order,52
2020-11-12,Status_of_Reopening,0
2020-11-12,NonEss_Business_Closed,68
2020-11-12,Gathering_Limit,78
2020-11-12,Emergency_Declaration,51
2020-11-12,Travel_Quarantine,71
2020-11-12,Mask_Requirement,0
2020-11-12,Restaurants,84
2020-11-12,School_Closed,0
2020-11-13,Stay_Home_Order,52
2020-11-13,Status_of_Reopening,0
2020-11-13,NonEss_Business_Closed,68
2020-11-13,Gathering_Limit,72
2020-11-13,Emergency_Declaration,51
2020-11-13,Travel_Quarantine,71
2020-11-13,Mask_Requirement,0
2020-11-13,Restaurants,84
2020-11-13,School_Closed,0
2020-11-14,Stay_Home_Order,52
2020-11-14,Status_of_Reopening,0
2020-11-14,NonEss_Business_Closed,68
2020-11-14,Gathering_Limit,72
2020-11-14,Emergency_Declaration,51
2020-11-14,Travel_Quarantine,71
2020-11-14,Mask_Requirement,0
2020-11-14,Restaurants,84
2020-11-14,School_Closed,0
2020-11-15,Stay_Home_Order,52
2020-11-15,Status_of_Reopening,0
2020-11-15,NonEss_Business_Closed,68
2020-11-15,Gathering_Limit,72
2020-11-15,Emergency_Declaration,51
2020-11-15,Travel_Quarantine,71
2020-11-15,Mask_Requirement,0
2020-11-15,Restaurants,84
2020-11-15,School_Closed,0
2020-11-16,Stay_Home_Order,52
2020-11-16,Status_of_Reopening,0
2020-11-16,NonEss_Business_Closed,70
2020-11-16,Gathering_Limit,62
2020-11-16,Emergency_Declaration,51
2020-11-16,Travel_Quarantine,75
2020-11-16,Mask_Requirement,0
2020-11-16,Restaurants,88
2020-11-16,School_Closed,0
2020-11-17,Stay_Home_Order,52
2020-11-17,Status_of_Reopening,0
2020-11-17,NonEss_Business_Closed,67
2020-11-17,Gathering_Limit,53
2020-11-17,Emergency_Declaration,51
2020-11-17,Travel_Quarantine,75
2020-11-17,Mask_Requirement,0
2020-11-17,Restaurants,88
2020-11-17,School_Closed,0
2020-11-18,Stay_Home_Order,52
2020-11-18,Status_of_Reopening,0
2020-11-18,NonEss_Business_Closed,71
2020-11-18,Gathering_Limit,53
2020-11-18,Emergency_Declaration,51
2020-11-18,Travel_Quarantine,75
2020-11-18,Mask_Requirement,0
2020-11-18,Restaurants,91
2020-11-18,School_Closed,0
2020-11-19,Stay_Home_Order,52
2020-11-19,Status_of_Reopening,0
2020-11-19,NonEss_Business_Closed,71
2020-11-19,Gathering_Limit,53
2020-11-19,Emergency_Declaration,51
2020-11-19,Travel_Quarantine,75
2020-11-19,Mask_Requirement,0
2020-11-19,Restaurants,91
2020-11-19,School_Closed,0
2020-11-20,Stay_Home_Order,56
2020-11-20,Status_of_Reopening,0
2020-11-20,NonEss_Business_Closed,71
2020-11-20,Gathering_Limit,176
2020-11-20,Emergency_Declaration,51
2020-11-20,Travel_Quarantine,75
2020-11-20,Mask_Requirement,0
2020-11-20,Restaurants,92
2020-11-20,School_Closed,0
2020-11-21,Stay_Home_Order,56
2020-11-21,Status_of_Reopening,0
2020-11-21,NonEss_Business_Closed,71
2020-11-21,Gathering_Limit,176
2020-11-21,Emergency_Declaration,51
2020-11-21,Travel_Quarantine,75
2020-11-21,Mask_Requirement,0
2020-11-21,Restaurants,92
2020-11-21,School_Closed,0
2020-11-22,Stay_Home_Order,56
2020-11-22,Status_of_Reopening,0
2020-11-22,NonEss_Business_Closed,71
2020-11-22,Gathering_Limit,176
2020-11-22,Emergency_Declaration,51
2020-11-22,Travel_Quarantine,75
2020-11-22,Mask_Requirement,0
2020-11-22,Restaurants,92
2020-11-22,School_Closed,0
2020-11-23,Stay_Home_Order,56
2020-11-23,Status_of_Reopening,0
2020-11-23,NonEss_Business_Closed,71
2020-11-23,Gathering_Limit,170
2020-11-23,Emergency_Declaration,51
2020-11-23,Travel_Quarantine,75
2020-11-23,Mask_Requirement,0
2020-11-23,Restaurants,92
2020-11-23,School_Closed,0
2020-11-24,Stay_Home_Order,56
2020-11-24,Status_of_Reopening,0
2020-11-24,NonEss_Business_Closed,74
2020-11-24,Gathering_Limit,171
2020-11-24,Emergency_Declaration,51
2020-11-24,Travel_Quarantine,75
2020-11-24,Mask_Requirement,0
2020-11-24,Restaurants,92
2020-11-24,School_Closed,0
2020-11-25,Stay_Home_Order,56
2020-11-25,Status_of_Reopening,0
2020-11-25,NonEss_Business_Closed,74
2020-11-25,Gathering_Limit,171
2020-11-25,Emergency_Declaration,51
2020-11-25,Travel_Quarantine,75
2020-11-25,Mask_Requirement,0
2020-11-25,Restaurants,92
2020-11-25,School_Closed,0
2020-11-26,Stay_Home_Order,56
2020-11-26,Status_of_Reopening,0
2020-11-26,NonEss_Business_Closed,74
2020-11-26,Gathering_Limit,171
2020-11-26,Emergency_Declaration,51
2020-11-26,Travel_Quarantine,75
2020-11-26,Mask_Requirement,0
2020-11-26,Restaurants,92
2020-11-26,School_Closed,0
2020-11-27,Stay_Home_Order,56
2020-11-27,Status_of_Reopening,0
2020-11-27,NonEss_Business_Closed,74
2020-11-27,Gathering_Limit,171
2020-11-27,Emergency_Declaration,51
2020-11-27,Travel_Quarantine,75
2020-11-27,Mask_Requirement,0
2020-11-27,Restaurants,92
2020-11-27,School_Closed,0
2020-11-28,Stay_Home_Order,56
2020-11-28,Status_of_Reopening,0
2020-11-28,NonEss_Business_Closed,74
2020-11-28,Gathering_Limit,171
2020-11-28,Emergency_Declaration,51
2020-11-28,Travel_Quarantine,75
2020-11-28,Mask_Requirement,0
2020-11-28,Restaurants,92
2020-11-28,School_Closed,0
2020-11-29,Stay_Home_Order,56
2020-11-29,Status_of_Reopening,0
2020-11-29,NonEss_Business_Closed,74
2020-11-29,Gathering_Limit,171
2020-11-29,Emergency_Declaration,51
2020-11-29,Travel_Quarantine,75
2020-11-29,Mask_Requirement,0
2020-11-29,Restaurants,92
2020-11-29,School_Closed,0
2020-11-30,Stay_Home_Order,56
2020-11-30,Status_of_Reopening,0
2020-11-30,NonEss_Business_Closed,78
2020-11-30,Gathering_Limit,173
2020-11-30,Emergency_Declaration,51
2020-11-30,Travel_Quarantine,77
2020-11-30,Mask_Requirement,0
2020-11-30,Restaurants,92
2020-11-30,School_Closed,0
2020-12-01,Stay_Home_Order,56
2020-12-01,Status_of_Reopening,0
2020-12-01,NonEss_Business_Closed,78
2020-12-01,Gathering_Limit,174
2020-12-01,Emergency_Declaration,51
2020-12-01,Travel_Quarantine,77
2020-12-01,Mask_Requirement,0
2020-12-01,Restaurants,93
2020-12-01,School_Closed,0
2020-12-02,Stay_Home_Order,56
2020-12-02,Status_of_Reopening,0
2020-12-02,NonEss_Business_Closed,78
2020-12-02,Gathering_Limit,174
2020-12-02,Emergency_Declaration,51
2020-12-02,Travel_Quarantine,77
2020-12-02,Mask_Requirement,0
2020-12-02,Restaurants,93
2020-12-02,School_Closed,0
2020-12-03,Stay_Home_Order,51
2020-12-03,Status_of_Reopening,0
2020-12-03,NonEss_Business_Closed,78
2020-12-03,Gathering_Limit,174
2020-12-03,Emergency_Declaration,51
2020-12-03,Travel_Quarantine,77
2020-12-03,Mask_Requirement,0
2020-12-03,Restaurants,93
2020-12-03,School_Closed,0
2020-12-04,Stay_Home_Order,51
2020-12-04,Status_of_Reopening,0
2020-12-04,NonEss_Business_Closed,78
2020-12-04,Gathering_Limit,174
2020-12-04,Emergency_Declaration,51
2020-12-04,Travel_Quarantine,77
2020-12-04,Mask_Requirement,0
2020-12-04,Restaurants,93
2020-12-04,School_Closed,0
2020-12-05,Stay_Home_Order,51
2020-12-05,Status_of_Reopening,0
2020-12-05,NonEss_Business_Closed,78
2020-12-05,Gathering_Limit,174
2020-12-05,Emergency_Declaration,51
2020-12-05,Travel_Quarantine,77
2020-12-05,Mask_Requirement,0
2020-12-05,Restaurants,93
2020-12-05,School_Closed,0
2020-12-06,Stay_Home_Order,51
2020-12-06,Status_of_Reopening,0
2020-12-06,NonEss_Business_Closed,78
2020-12-06,Gathering_Limit,174
2020-12-06,Emergency_Declaration,51
2020-12-06,Travel_Quarantine,77
2020-12-06,Mask_Requirement,0
2020-12-06,Restaurants,93
2020-12-06,School_Closed,0
