date,composite_weighted_std_score
2020-09-17,0.1328656460574873
2020-09-18,0.1328656460574873
2020-09-19,0.1328656460574873
2020-09-20,0.1328656460574873
2020-09-21,0.1328656460574873
2020-09-22,0.1328656460574873
2020-09-23,0.1328656460574873
2020-09-24,0.040542106947384714
2020-09-25,-0.1921830075912003
2020-09-26,-0.1921830075912003
2020-09-27,-0.1921830075912003
2020-09-28,-0.1921830075912003
2020-09-29,-0.1921830075912003
2020-09-30,-0.1921830075912003
2020-10-01,-0.20629196968052432
2020-10-02,-0.2199880112477487
2020-10-03,-0.2199880112477487
2020-10-04,-0.2199880112477487
2020-10-05,-0.2642640487470279
2020-10-06,-0.2642640487470279
2020-10-07,-0.16477509097523785
2020-10-08,-0.10644688320428479
2020-10-09,-0.11080890822610692
2020-10-10,-0.11080890822610692
2020-10-11,-0.11080890822610692
2020-10-12,-0.11080890822610692
2020-10-13,-0.11080890822610692
2020-10-14,-0.1606518589404047
2020-10-15,-0.1606518589404047
2020-10-16,-0.15187931196991752
2020-10-17,-0.15187931196991752
2020-10-18,-0.15187931196991752
2020-10-19,-0.1431372146733294
2020-10-20,-0.15144044398423542
2020-10-21,-0.15144044398423542
2020-10-22,-0.15144044398423542
2020-10-23,-0.15264969864805447
2020-10-24,-0.15264969864805447
2020-10-25,-0.15264969864805447
2020-10-26,-0.11860622303792674
2020-10-27,-0.11860622303792674
2020-10-28,-0.08068759516089176
2020-10-29,-0.08068759516089176
2020-10-30,-0.06589528773224432
2020-10-31,-0.06589528773224432
2020-11-01,-0.06589528773224432
2020-11-02,-0.06029164270691206
2020-11-03,-0.06029164270691206
2020-11-04,-0.06029164270691206
2020-11-05,-0.06029164270691206
2020-11-06,0.014956520731378386
2020-11-07,0.014956520731378386
2020-11-08,0.014956520731378386
2020-11-09,0.05458864879611813
2020-11-10,0.05458864879611813
2020-11-11,0.10898671587669784
2020-11-12,0.10898671587669784
2020-11-13,0.12438514318938218
2020-11-14,0.12438514318938218
2020-11-15,0.12438514318938218
2020-11-16,0.22791242364290326
2020-11-17,0.33924905782721554
2020-11-18,0.4777143932807059
2020-11-19,0.4777143932807059
2020-11-20,0.6995807852923318
2020-11-21,0.6995807852923318
2020-11-22,0.6995807852923318
2020-11-23,0.6710637330205547
2020-11-24,0.564355033237162
2020-11-25,0.564355033237162
2020-11-26,0.564355033237162
2020-11-27,0.564355033237162
2020-11-28,0.564355033237162
2020-11-29,0.564355033237162
2020-11-30,0.6925208406159233
2020-12-01,1.1815903109037158
2020-12-02,1.1815903109037158
2020-12-03,0.9252790362061303
2020-12-04,0.8219232582418785
2020-12-05,0.8219232582418785
2020-12-06,0.8219232582418785
2020-12-07,0.8219232582418785
2020-12-08,0.8219232582418785
2020-12-09,0.8327652717032322
2020-12-10,0.8327652717032322
2020-12-11,0.9561056875271293
2020-12-12,0.9561056875271293
2020-12-13,0.9561056875271293
2020-12-14,0.9561056875271293
2020-12-15,0.9561056875271293
2020-12-16,0.9561056875271293
2020-12-17,0.9268140792564115
2020-12-18,0.8483235613469571
2020-12-19,0.8483235613469571
2020-12-20,0.9150966273620083
2020-12-21,0.9150966273620083
2020-12-22,0.9150966273620083
2020-12-23,0.9150966273620083
2020-12-24,0.9150966273620083
2020-12-25,0.9150966273620083
2020-12-26,0.9150966273620083
2020-12-27,0.9150966273620083
2020-12-28,0.9150966273620083
2020-12-29,0.9150966273620083
2020-12-30,0.9150966273620083
2020-12-31,0.9150966273620083
2021-01-01,0.9150966273620083
2021-01-02,0.9150966273620083
2021-01-03,0.9150966273620083
2021-01-04,0.8229247964530603
2021-01-05,0.8229247964530603
2021-01-06,0.8229247964530603
2021-01-07,0.8229247964530603
2021-01-08,0.786848800302975
2021-01-09,0.786848800302975
2021-01-10,0.786848800302975
2021-01-11,0.786848800302975
2021-01-12,0.786848800302975
2021-01-13,0.786848800302975
2021-01-14,0.7442216949805901
2021-01-15,0.7263294028485028
2021-01-16,0.7263294028485028
2021-01-17,0.7263294028485028
2021-01-18,0.7263294028485028
2021-01-19,0.6444988963403714
2021-01-20,0.6444988963403714
2021-01-21,0.6444988963403714
2021-01-22,0.598733277503179
2021-01-23,0.598733277503179
2021-01-24,0.598733277503179
2021-01-25,0.598733277503179
2021-01-26,0.34960670308767994
2021-01-27,0.34960670308767994
2021-01-28,0.34960670308767994
2021-01-29,0.3594856015427915
2021-01-30,0.3594856015427915
2021-01-31,0.3594856015427915
2021-02-01,0.3415541759588658
2021-02-02,0.3415541759588658
2021-02-03,0.30620644894085747
2021-02-04,0.30620644894085747
2021-02-05,0.30620644894085747
2021-02-06,0.30620644894085747
2021-02-07,0.30620644894085747
2021-02-08,0.30620644894085747
2021-02-09,0.33358136124325094
2021-02-10,0.33358136124325094
2021-02-11,0.3216516660828976
2021-02-12,0.20835203683032663
2021-02-13,0.20835203683032663
2021-02-14,0.20835203683032663
2021-02-15,0.20835203683032663
2021-02-16,0.7143607027040311
