date,state,index
2020-07-19,PA,0.022540134220989386
2020-07-19,RI,0.0036537762315499876
2020-07-19,SC,-0.013176902325058089
2020-07-19,SD,-0.027769728637226206
2020-07-19,TN,-0.051617362572693816
2020-07-19,TX,0.19972059491786653
2020-07-19,UT,-0.044158993583555094
2020-07-19,VA,-0.06610382104787212
2020-07-19,VT,2.273034052861812e-4
2020-07-19,WA,-0.05398630232153716
2020-07-19,WI,-0.11555772452658021
2020-07-19,WV,0.008120967933892486
2020-07-19,WY,-0.009223850201623345
2020-07-20,AK,-0.003738605685057148
2020-07-20,AL,-0.03731809171479221
2020-07-20,AR,-0.025143626535436257
2020-07-20,AZ,0.019495105239772114
2020-07-20,CA,0.9698209470168148
2020-07-20,CO,0.03022558773845152
2020-07-20,CT,0.012294197921987176
2020-07-20,DC,-0.002392295974795284
2020-07-20,DE,0.004594356379855521
2020-07-20,FL,0.07892139918017628
2020-07-20,GA,-0.0892683927023854
2020-07-20,HI,-0.0020142137665418785
2020-07-20,IA,-0.030834606503446247
2020-07-20,ID,-0.01975941389013018
2020-07-20,IL,-0.04224526013952391
2020-07-20,IN,-0.04355460784109585
2020-07-20,KS,-0.010853039065603724
2020-07-20,KY,-0.01748455409685571
2020-07-20,LA,0.013225181059333251
2020-07-20,MA,0.005653863719281075
2020-07-20,MD,0.04966676518391964
2020-07-20,ME,0.003925203590149378
2020-07-20,MI,-0.024457160345032848
2020-07-20,MN,-0.032008812619156286
2020-07-20,MO,-0.1218756962645717
2020-07-20,MS,-4.124602461177664e-4
2020-07-20,MT,-0.0017862009542832051
2020-07-20,NC,0.030109937393289193
2020-07-20,ND,-0.011532742162349575
2020-07-20,NE,-0.018983524250993797
2020-07-20,NH,-0.012965777757896218
2020-07-20,NJ,0.05871888397915261
2020-07-20,NM,0.002407064127934526
2020-07-20,NV,0.009266203571074072
2020-07-20,NY,0.11037543395374212
2020-07-20,OH,-0.07006366773273655
2020-07-20,OK,-0.05561204599513979
2020-07-20,OR,-0.01588026632412623
2020-07-20,PA,0.022540134220989386
2020-07-20,RI,0.0036537762315499876
2020-07-20,SC,-0.013176902325058089
2020-07-20,SD,-0.027769728637226206
2020-07-20,TN,-0.051617362572693816
2020-07-20,TX,0.19972059491786653
2020-07-20,UT,-0.044158993583555094
2020-07-20,VA,-0.06610382104787212
2020-07-20,VT,2.273034052861812e-4
2020-07-20,WA,-0.05398630232153716
2020-07-20,WI,-0.11555772452658021
2020-07-20,WV,0.008120967933892486
2020-07-20,WY,-0.009223850201623345
2020-07-21,AK,-0.003738605685057148
2020-07-21,AL,-0.03731809171479221
2020-07-21,AR,-0.025143626535436257
2020-07-21,AZ,0.019495105239772114
2020-07-21,CA,0.9698209470168148
2020-07-21,CO,0.03022558773845152
2020-07-21,CT,0.012294197921987176
2020-07-21,DC,-0.002392295974795284
2020-07-21,DE,0.004594356379855521
2020-07-21,FL,0.07892139918017628
2020-07-21,GA,-0.0892683927023854
2020-07-21,HI,-0.0020142137665418785
2020-07-21,IA,-0.030834606503446247
2020-07-21,ID,-0.01975941389013018
2020-07-21,IL,-0.04224526013952391
2020-07-21,IN,-0.04355460784109585
2020-07-21,KS,-0.010853039065603724
2020-07-21,KY,-0.01748455409685571
2020-07-21,LA,0.013225181059333251
2020-07-21,MA,0.005653863719281075
2020-07-21,MD,0.04966676518391964
2020-07-21,ME,0.003925203590149378
2020-07-21,MI,-0.024457160345032848
2020-07-21,MN,-0.032008812619156286
2020-07-21,MO,-0.1218756962645717
2020-07-21,MS,-4.124602461177664e-4
2020-07-21,MT,-0.0017862009542832051
2020-07-21,NC,0.030109937393289193
2020-07-21,ND,-0.011532742162349575
2020-07-21,NE,-0.018983524250993797
2020-07-21,NH,-0.012965777757896218
2020-07-21,NJ,0.05871888397915261
2020-07-21,NM,0.002407064127934526
2020-07-21,NV,0.009266203571074072
2020-07-21,NY,0.11037543395374212
2020-07-21,OH,-0.07006366773273655
2020-07-21,OK,-0.05561204599513979
2020-07-21,OR,-0.01588026632412623
2020-07-21,PA,0.022540134220989386
2020-07-21,RI,0.0036537762315499876
2020-07-21,SC,-0.013176902325058089
2020-07-21,SD,-0.027769728637226206
2020-07-21,TN,-0.051617362572693816
2020-07-21,TX,0.19972059491786653
2020-07-21,UT,-0.044158993583555094
2020-07-21,VA,-0.06610382104787212
2020-07-21,VT,2.273034052861812e-4
2020-07-21,WA,-0.05398630232153716
2020-07-21,WI,-0.11555772452658021
2020-07-21,WV,0.008120967933892486
2020-07-21,WY,-0.009223850201623345
2020-07-22,AK,-0.003738605685057148
2020-07-22,AL,-0.03731809171479221
2020-07-22,AR,-0.025143626535436257
2020-07-22,AZ,0.019495105239772114
2020-07-22,CA,0.9698209470168148
2020-07-22,CO,0.03022558773845152
2020-07-22,CT,0.012294197921987176
2020-07-22,DC,-0.002392295974795284
2020-07-22,DE,0.004594356379855521
2020-07-22,FL,0.07892139918017628
2020-07-22,GA,-0.0892683927023854
2020-07-22,HI,-0.0020142137665418785
2020-07-22,IA,-0.030834606503446247
2020-07-22,ID,-0.01975941389013018
2020-07-22,IL,-0.04224526013952391
2020-07-22,IN,-0.0222468608041408
2020-07-22,KS,-0.010853039065603724
2020-07-22,KY,0.010288332889617228
2020-07-22,LA,0.013225181059333251
2020-07-22,MA,0.005653863719281075
2020-07-22,MD,0.04966676518391964
2020-07-22,ME,0.003925203590149378
2020-07-22,MI,-0.024457160345032848
2020-07-22,MN,-0.032008812619156286
2020-07-22,MO,-0.1218756962645717
2020-07-22,MS,-4.124602461177664e-4
2020-07-22,MT,-0.0017862009542832051
2020-07-22,NC,0.030109937393289193
2020-07-22,ND,-0.011532742162349575
2020-07-22,NE,-0.018983524250993797
2020-07-22,NH,-0.012965777757896218
2020-07-22,NJ,0.05871888397915261
2020-07-22,NM,0.002407064127934526
2020-07-22,NV,0.009266203571074072
2020-07-22,NY,0.11037543395374212
2020-07-22,OH,-0.07006366773273655
2020-07-22,OK,-0.05561204599513979
2020-07-22,OR,-0.01588026632412623
2020-07-22,PA,0.022540134220989386
2020-07-22,RI,0.0036537762315499876
2020-07-22,SC,-0.013176902325058089
2020-07-22,SD,-0.027769728637226206
2020-07-22,TN,-0.051617362572693816
2020-07-22,TX,0.19972059491786653
2020-07-22,UT,-0.044158993583555094
2020-07-22,VA,-0.06610382104787212
2020-07-22,VT,2.273034052861812e-4
2020-07-22,WA,-0.05398630232153716
2020-07-22,WI,-0.11555772452658021
2020-07-22,WV,0.008120967933892486
2020-07-22,WY,-0.009223850201623345
2020-07-23,AK,-0.003738605685057148
2020-07-23,AL,-0.03731809171479221
2020-07-23,AR,-0.025143626535436257
2020-07-23,AZ,0.019495105239772114
2020-07-23,CA,0.9698209470168148
2020-07-23,CO,0.03022558773845152
2020-07-23,CT,0.012294197921987176
2020-07-23,DC,-0.002392295974795284
2020-07-23,DE,0.004594356379855521
2020-07-23,FL,0.07892139918017628
2020-07-23,GA,-0.0892683927023854
2020-07-23,HI,-0.0020142137665418785
2020-07-23,IA,-0.030834606503446247
2020-07-23,ID,-0.01975941389013018
2020-07-23,IL,-0.04224526013952391
2020-07-23,IN,-0.0013626852651135465
2020-07-23,KS,-0.010853039065603724
2020-07-23,KY,0.010288332889617228
2020-07-23,LA,0.013225181059333251
2020-07-23,MA,0.005653863719281075
2020-07-23,MD,0.04966676518391964
2020-07-23,ME,0.003925203590149378
2020-07-23,MI,-0.024457160345032848
2020-07-23,MN,-0.01451810270417812
2020-07-23,MO,-0.1218756962645717
2020-07-23,MS,-4.124602461177664e-4
2020-07-23,MT,-0.0017862009542832051
2020-07-23,NC,0.030109937393289193
2020-07-23,ND,-0.011532742162349575
2020-07-23,NE,-0.018983524250993797
2020-07-23,NH,-0.012965777757896218
2020-07-23,NJ,0.05871888397915261
2020-07-23,NM,0.002407064127934526
2020-07-23,NV,0.009266203571074072
2020-07-23,NY,0.11037543395374212
2020-07-23,OH,-0.07006366773273655
2020-07-23,OK,-0.05561204599513979
2020-07-23,OR,-0.0020738300844356946
2020-07-23,PA,0.022540134220989386
2020-07-23,RI,0.0036537762315499876
2020-07-23,SC,-0.013176902325058089
2020-07-23,SD,-0.027769728637226206
2020-07-23,TN,-0.051617362572693816
2020-07-23,TX,0.19972059491786653
2020-07-23,UT,-0.044158993583555094
2020-07-23,VA,-0.06610382104787212
2020-07-23,VT,2.273034052861812e-4
2020-07-23,WA,-0.05398630232153716
2020-07-23,WI,-0.11555772452658021
2020-07-23,WV,0.008120967933892486
2020-07-23,WY,-0.009223850201623345
2020-07-24,AK,-0.003738605685057148
2020-07-24,AL,-0.03731809171479221
2020-07-24,AR,-0.025143626535436257
2020-07-24,AZ,0.019495105239772114
2020-07-24,CA,0.9698209470168148
2020-07-24,CO,0.03022558773845152
2020-07-24,CT,0.012294197921987176
2020-07-24,DC,-0.002392295974795284
2020-07-24,DE,0.004594356379855521
2020-07-24,FL,0.07892139918017628
2020-07-24,GA,-0.0892683927023854
2020-07-24,HI,-0.0020142137665418785
2020-07-24,IA,-0.030834606503446247
2020-07-24,ID,-0.01975941389013018
2020-07-24,IL,-0.04224526013952391
2020-07-24,IN,-0.0013626852651135465
2020-07-24,KS,-0.010853039065603724
2020-07-24,KY,0.010288332889617228
2020-07-24,LA,0.013225181059333251
2020-07-24,MA,0.005653863719281075
2020-07-24,MD,0.04966676518391964
2020-07-24,ME,0.003925203590149378
2020-07-24,MI,-0.024457160345032848
2020-07-24,MN,-0.01451810270417812
2020-07-24,MO,-0.1218756962645717
2020-07-24,MS,-4.124602461177664e-4
2020-07-24,MT,-0.0017862009542832051
2020-07-24,NC,0.030109937393289193
2020-07-24,ND,-0.011532742162349575
2020-07-24,NE,-0.018983524250993797
2020-07-24,NH,-0.012965777757896218
2020-07-24,NJ,0.05871888397915261
2020-07-24,NM,0.002407064127934526
2020-07-24,NV,0.009266203571074072
2020-07-24,NY,0.11037543395374212
2020-07-24,OH,-0.07006366773273655
2020-07-24,OK,-0.05561204599513979
2020-07-24,OR,-0.0020738300844356946
2020-07-24,PA,0.022540134220989386
2020-07-24,RI,0.0036537762315499876
2020-07-24,SC,-0.013176902325058089
2020-07-24,SD,-0.027769728637226206
2020-07-24,TN,-0.051617362572693816
2020-07-24,TX,0.19972059491786653
2020-07-24,UT,-0.044158993583555094
2020-07-24,VA,-0.06610382104787212
2020-07-24,VT,2.273034052861812e-4
2020-07-24,WA,-0.05398630232153716
2020-07-24,WI,-0.11555772452658021
2020-07-24,WV,0.008120967933892486
2020-07-24,WY,-0.009223850201623345
2020-07-25,AK,-0.003738605685057148
2020-07-25,AL,-0.03731809171479221
2020-07-25,AR,-0.025143626535436257
2020-07-25,AZ,0.019495105239772114
2020-07-25,CA,0.9698209470168148
2020-07-25,CO,0.03022558773845152
2020-07-25,CT,0.012294197921987176
2020-07-25,DC,-0.002392295974795284
2020-07-25,DE,0.004594356379855521
2020-07-25,FL,0.07892139918017628
2020-07-25,GA,-0.0892683927023854
2020-07-25,HI,-0.0020142137665418785
2020-07-25,IA,-0.030834606503446247
2020-07-25,ID,-0.01975941389013018
2020-07-25,IL,-0.04224526013952391
2020-07-25,IN,-0.0013626852651135465
2020-07-25,KS,-0.010853039065603724
2020-07-25,KY,0.010288332889617228
2020-07-25,LA,0.013225181059333251
2020-07-25,MA,0.005653863719281075
2020-07-25,MD,0.04966676518391964
2020-07-25,ME,0.003925203590149378
2020-07-25,MI,-0.024457160345032848
2020-07-25,MN,-0.01451810270417812
2020-07-25,MO,-0.1218756962645717
2020-07-25,MS,-4.124602461177664e-4
2020-07-25,MT,-0.0017862009542832051
2020-07-25,NC,0.030109937393289193
2020-07-25,ND,-0.011532742162349575
2020-07-25,NE,-0.018983524250993797
2020-07-25,NH,-0.012965777757896218
2020-07-25,NJ,0.05871888397915261
2020-07-25,NM,0.002407064127934526
2020-07-25,NV,0.009266203571074072
2020-07-25,NY,0.11037543395374212
2020-07-25,OH,-0.07006366773273655
2020-07-25,OK,-0.05561204599513979
2020-07-25,OR,-0.0020738300844356946
2020-07-25,PA,0.022540134220989386
2020-07-25,RI,0.0036537762315499876
2020-07-25,SC,-0.013176902325058089
2020-07-25,SD,-0.027769728637226206
2020-07-25,TN,-0.051617362572693816
2020-07-25,TX,0.19972059491786653
2020-07-25,UT,-0.044158993583555094
2020-07-25,VA,-0.06610382104787212
2020-07-25,VT,2.273034052861812e-4
2020-07-25,WA,-0.05398630232153716
2020-07-25,WI,-0.11555772452658021
2020-07-25,WV,0.008120967933892486
2020-07-25,WY,-0.009223850201623345
2020-07-26,AK,-0.003738605685057148
2020-07-26,AL,-0.03731809171479221
2020-07-26,AR,-0.025143626535436257
2020-07-26,AZ,0.019495105239772114
2020-07-26,CA,0.9698209470168148
2020-07-26,CO,0.03022558773845152
2020-07-26,CT,0.012294197921987176
2020-07-26,DC,-0.002392295974795284
2020-07-26,DE,0.004594356379855521
2020-07-26,FL,0.07892139918017628
2020-07-26,GA,-0.0892683927023854
2020-07-26,HI,-0.0020142137665418785
2020-07-26,IA,-0.030834606503446247
2020-07-26,ID,-0.01975941389013018
2020-07-26,IL,-0.04224526013952391
2020-07-26,IN,-0.0013626852651135465
2020-07-26,KS,-0.010853039065603724
2020-07-26,KY,0.010288332889617228
2020-07-26,LA,0.013225181059333251
2020-07-26,MA,0.005653863719281075
2020-07-26,MD,0.04966676518391964
2020-07-26,ME,0.003925203590149378
2020-07-26,MI,-0.024457160345032848
2020-07-26,MN,-0.01451810270417812
2020-07-26,MO,-0.1218756962645717
2020-07-26,MS,-4.124602461177664e-4
2020-07-26,MT,-0.0017862009542832051
2020-07-26,NC,0.030109937393289193
2020-07-26,ND,-0.011532742162349575
2020-07-26,NE,-0.018983524250993797
2020-07-26,NH,-0.012965777757896218
2020-07-26,NJ,0.05871888397915261
2020-07-26,NM,0.002407064127934526
2020-07-26,NV,0.009266203571074072
2020-07-26,NY,0.11037543395374212
2020-07-26,OH,-0.07006366773273655
2020-07-26,OK,-0.05561204599513979
2020-07-26,OR,-0.0020738300844356946
2020-07-26,PA,0.022540134220989386
2020-07-26,RI,0.0036537762315499876
2020-07-26,SC,-0.013176902325058089
2020-07-26,SD,-0.027769728637226206
2020-07-26,TN,-0.051617362572693816
2020-07-26,TX,0.19972059491786653
2020-07-26,UT,-0.044158993583555094
2020-07-26,VA,-0.06610382104787212
2020-07-26,VT,2.273034052861812e-4
2020-07-26,WA,-0.05398630232153716
2020-07-26,WI,-0.11555772452658021
2020-07-26,WV,0.008120967933892486
2020-07-26,WY,-0.009223850201623345
2020-07-27,AK,-0.003738605685057148
2020-07-27,AL,-0.03731809171479221
2020-07-27,AR,-0.025143626535436257
2020-07-27,AZ,0.019495105239772114
2020-07-27,CA,0.9698209470168148
2020-07-27,CO,0.03022558773845152
2020-07-27,CT,0.012294197921987176
2020-07-27,DC,0.0024637296046054495
2020-07-27,DE,0.004594356379855521
2020-07-27,FL,0.07892139918017628
2020-07-27,GA,-0.0892683927023854
2020-07-27,HI,-0.0020142137665418785
2020-07-27,IA,-0.030834606503446247
2020-07-27,ID,-0.01975941389013018
2020-07-27,IL,-0.04224526013952391
2020-07-27,IN,-0.0013626852651135465
2020-07-27,KS,-0.010853039065603724
2020-07-27,KY,0.010288332889617228
2020-07-27,LA,0.013225181059333251
2020-07-27,MA,0.005653863719281075
2020-07-27,MD,0.04966676518391964
2020-07-27,ME,0.003925203590149378
2020-07-27,MI,-0.024457160345032848
2020-07-27,MN,-0.01451810270417812
2020-07-27,MO,-0.1218756962645717
2020-07-27,MS,-7.259481485548965e-4
2020-07-27,MT,-0.0017862009542832051
2020-07-27,NC,0.030109937393289193
2020-07-27,ND,-0.011532742162349575
2020-07-27,NE,-0.018983524250993797
2020-07-27,NH,-0.012965777757896218
2020-07-27,NJ,0.05871888397915261
2020-07-27,NM,0.002407064127934526
2020-07-27,NV,0.009266203571074072
2020-07-27,NY,0.11037543395374212
2020-07-27,OH,-0.07006366773273655
2020-07-27,OK,-0.05561204599513979
2020-07-27,OR,-0.0020738300844356946
2020-07-27,PA,0.022540134220989386
2020-07-27,RI,0.0036537762315499876
2020-07-27,SC,-0.013176902325058089
2020-07-27,SD,-0.027769728637226206
2020-07-27,TN,-0.051617362572693816
2020-07-27,TX,0.19972059491786653
2020-07-27,UT,-0.044158993583555094
2020-07-27,VA,-0.06610382104787212
2020-07-27,VT,2.273034052861812e-4
2020-07-27,WA,-0.05398630232153716
2020-07-27,WI,-0.11555772452658021
2020-07-27,WV,0.008120967933892486
2020-07-27,WY,-0.009223850201623345
2020-07-28,AK,-0.003738605685057148
2020-07-28,AL,-0.03731809171479221
2020-07-28,AR,-0.025143626535436257
2020-07-28,AZ,0.019495105239772114
2020-07-28,CA,0.9698209470168148
2020-07-28,CO,0.03022558773845152
2020-07-28,CT,0.012294197921987176
2020-07-28,DC,0.0024637296046054495
2020-07-28,DE,0.004594356379855521
2020-07-28,FL,0.07892139918017628
2020-07-28,GA,-0.0892683927023854
2020-07-28,HI,-0.0020142137665418785
2020-07-28,IA,-0.030834606503446247
2020-07-28,ID,-0.01975941389013018
2020-07-28,IL,-0.04224526013952391
2020-07-28,IN,-0.0013626852651135465
2020-07-28,KS,-0.010853039065603724
2020-07-28,KY,0.0054361715605667155
2020-07-28,LA,0.013225181059333251
2020-07-28,MA,0.005653863719281075
2020-07-28,MD,0.04966676518391964
2020-07-28,ME,0.003925203590149378
2020-07-28,MI,-0.024457160345032848
2020-07-28,MN,-0.01451810270417812
2020-07-28,MO,-0.1218756962645717
2020-07-28,MS,-7.259481485548965e-4
2020-07-28,MT,-0.0017862009542832051
2020-07-28,NC,0.030109937393289193
2020-07-28,ND,-0.011532742162349575
2020-07-28,NE,-0.018983524250993797
2020-07-28,NH,-0.012965777757896218
2020-07-28,NJ,0.05871888397915261
2020-07-28,NM,0.002407064127934526
2020-07-28,NV,0.009266203571074072
2020-07-28,NY,0.11037543395374212
2020-07-28,OH,-0.07006366773273655
2020-07-28,OK,-0.05561204599513979
2020-07-28,OR,-0.0020738300844356946
2020-07-28,PA,0.022540134220989386
2020-07-28,RI,0.0036537762315499876
2020-07-28,SC,-0.013176902325058089
2020-07-28,SD,-0.027769728637226206
2020-07-28,TN,-0.051617362572693816
2020-07-28,TX,0.19972059491786653
2020-07-28,UT,-0.044158993583555094
2020-07-28,VA,-0.06610382104787212
2020-07-28,VT,2.273034052861812e-4
2020-07-28,WA,-0.05398630232153716
2020-07-28,WI,-0.11555772452658021
2020-07-28,WV,0.008120967933892486
2020-07-28,WY,-0.009223850201623345
2020-07-29,AK,-0.003738605685057148
2020-07-29,AL,-0.03731809171479221
2020-07-29,AR,-0.025143626535436257
2020-07-29,AZ,0.019495105239772114
2020-07-29,CA,0.9698209470168148
2020-07-29,CO,0.03022558773845152
2020-07-29,CT,0.012294197921987176
2020-07-29,DC,0.0024637296046054495
2020-07-29,DE,0.004594356379855521
2020-07-29,FL,0.07892139918017628
2020-07-29,GA,-0.0892683927023854
2020-07-29,HI,-0.0020142137665418785
2020-07-29,IA,-0.030834606503446247
2020-07-29,ID,-0.01975941389013018
2020-07-29,IL,-0.04224526013952391
2020-07-29,IN,-0.0013626852651135465
2020-07-29,KS,-0.010853039065603724
2020-07-29,KY,0.0054361715605667155
2020-07-29,LA,0.013225181059333251
2020-07-29,MA,0.005653863719281075
2020-07-29,MD,0.04966676518391964
2020-07-29,ME,0.003925203590149378
2020-07-29,MI,-0.024457160345032848
2020-07-29,MN,-0.01451810270417812
2020-07-29,MO,-0.1218756962645717
2020-07-29,MS,-7.259481485548965e-4
2020-07-29,MT,-0.0017862009542832051
2020-07-29,NC,0.030109937393289193
2020-07-29,ND,-0.011532742162349575
2020-07-29,NE,-0.018983524250993797
2020-07-29,NH,-0.012965777757896218
2020-07-29,NJ,0.05871888397915261
2020-07-29,NM,0.002407064127934526
2020-07-29,NV,0.009266203571074072
2020-07-29,NY,0.11037543395374212
2020-07-29,OH,-0.07006366773273655
2020-07-29,OK,-0.05561204599513979
2020-07-29,OR,-0.0020738300844356946
2020-07-29,PA,0.022540134220989386
2020-07-29,RI,0.0036537762315499876
2020-07-29,SC,-0.013176902325058089
2020-07-29,SD,-0.027769728637226206
2020-07-29,TN,-0.051617362572693816
2020-07-29,TX,0.19972059491786653
2020-07-29,UT,-0.044158993583555094
2020-07-29,VA,-0.06610382104787212
2020-07-29,VT,2.273034052861812e-4
2020-07-29,WA,-0.05398630232153716
2020-07-29,WI,-0.11555772452658021
2020-07-29,WV,0.008120967933892486
2020-07-29,WY,-0.009223850201623345
2020-07-30,AK,-0.003738605685057148
2020-07-30,AL,-0.03731809171479221
2020-07-30,AR,-0.025143626535436257
2020-07-30,AZ,0.02753795004333055
2020-07-30,CA,0.9698209470168148
2020-07-30,CO,0.03022558773845152
2020-07-30,CT,0.012294197921987176
2020-07-30,DC,0.0024637296046054495
2020-07-30,DE,0.004594356379855521
2020-07-30,FL,0.07892139918017628
2020-07-30,GA,-0.0892683927023854
2020-07-30,HI,-0.0020142137665418785
2020-07-30,IA,-0.030834606503446247
2020-07-30,ID,-0.01975941389013018
2020-07-30,IL,-0.04224526013952391
2020-07-30,IN,-0.0013626852651135465
2020-07-30,KS,-0.010853039065603724
2020-07-30,KY,0.010288332889617228
2020-07-30,LA,0.013225181059333251
2020-07-30,MA,0.005653863719281075
2020-07-30,MD,0.03192476045811581
2020-07-30,ME,0.003925203590149378
2020-07-30,MI,0.005928103273901964
2020-07-30,MN,-0.01451810270417812
2020-07-30,MO,-0.1218756962645717
2020-07-30,MS,-7.259481485548965e-4
2020-07-30,MT,-0.0017862009542832051
2020-07-30,NC,0.06354905308625329
2020-07-30,ND,-0.011532742162349575
2020-07-30,NE,-0.018983524250993797
2020-07-30,NH,-0.012965777757896218
2020-07-30,NJ,0.05871888397915261
2020-07-30,NM,0.004689759379651338
2020-07-30,NV,0.009266203571074072
2020-07-30,NY,0.11037543395374212
2020-07-30,OH,-0.07006366773273655
2020-07-30,OK,-0.05561204599513979
2020-07-30,OR,0.0025228468144688015
2020-07-30,PA,0.03639381602668451
2020-07-30,RI,0.0036537762315499876
2020-07-30,SC,0.009463206598896164
2020-07-30,SD,-0.027769728637226206
2020-07-30,TN,-0.051617362572693816
2020-07-30,TX,0.19972059491786653
2020-07-30,UT,-0.044158993583555094
2020-07-30,VA,-0.06610382104787212
2020-07-30,VT,0.002154494929746236
2020-07-30,WA,-0.05398630232153716
2020-07-30,WI,-0.11555772452658021
2020-07-30,WV,0.008120967933892486
2020-07-30,WY,-0.009223850201623345
2020-07-31,AK,-0.003738605685057148
2020-07-31,AL,-0.03731809171479221
2020-07-31,AR,-0.025143626535436257
2020-07-31,AZ,0.02753795004333055
2020-07-31,CA,0.9698209470168148
2020-07-31,CO,0.03022558773845152
2020-07-31,CT,0.012294197921987176
2020-07-31,DC,0.0024637296046054495
2020-07-31,DE,0.004594356379855521
2020-07-31,FL,0.07892139918017628
2020-07-31,GA,-0.0892683927023854
2020-07-31,HI,-0.0020142137665418785
2020-07-31,IA,-0.030834606503446247
2020-07-31,ID,-0.01975941389013018
2020-07-31,IL,-0.04224526013952391
2020-07-31,IN,-0.0013626852651135465
2020-07-31,KS,-0.010853039065603724
2020-07-31,KY,0.010288332889617228
2020-07-31,LA,0.013225181059333251
2020-07-31,MA,0.005653863719281075
2020-07-31,MD,0.03192476045811581
2020-07-31,ME,0.003925203590149378
2020-07-31,MI,0.005928103273901964
2020-07-31,MN,-0.01451810270417812
2020-07-31,MO,-0.1218756962645717
2020-07-31,MS,-7.259481485548965e-4
2020-07-31,MT,-0.0017862009542832051
2020-07-31,NC,0.06354905308625329
2020-07-31,ND,-0.011532742162349575
2020-07-31,NE,-0.018983524250993797
2020-07-31,NH,-0.012965777757896218
2020-07-31,NJ,0.05871888397915261
2020-07-31,NM,0.004689759379651338
2020-07-31,NV,0.009266203571074072
2020-07-31,NY,0.11037543395374212
2020-07-31,OH,-0.07006366773273655
2020-07-31,OK,-0.05561204599513979
2020-07-31,OR,0.0025228468144688015
2020-07-31,PA,0.03639381602668451
2020-07-31,RI,0.0036537762315499876
2020-07-31,SC,0.009463206598896164
2020-07-31,SD,-0.027769728637226206
2020-07-31,TN,-0.051617362572693816
2020-07-31,TX,0.19972059491786653
2020-07-31,UT,-0.044158993583555094
2020-07-31,VA,-0.06610382104787212
2020-07-31,VT,0.002154494929746236
2020-07-31,WA,-0.05398630232153716
2020-07-31,WI,-0.11555772452658021
2020-07-31,WV,0.008120967933892486
2020-07-31,WY,-0.009223850201623345
2020-08-01,AK,-0.003738605685057148
2020-08-01,AL,-0.03731809171479221
2020-08-01,AR,-0.025143626535436257
2020-08-01,AZ,0.02753795004333055
2020-08-01,CA,0.9698209470168148
2020-08-01,CO,0.03022558773845152
2020-08-01,CT,0.012294197921987176
2020-08-01,DC,0.0024637296046054495
2020-08-01,DE,0.004594356379855521
2020-08-01,FL,0.07892139918017628
2020-08-01,GA,-0.0892683927023854
2020-08-01,HI,-0.0020142137665418785
2020-08-01,IA,-0.030834606503446247
2020-08-01,ID,-0.01975941389013018
2020-08-01,IL,-0.04224526013952391
2020-08-01,IN,-0.0013626852651135465
2020-08-01,KS,-0.010853039065603724
2020-08-01,KY,0.010288332889617228
2020-08-01,LA,0.013225181059333251
2020-08-01,MA,0.005653863719281075
2020-08-01,MD,0.03192476045811581
2020-08-01,ME,0.003925203590149378
2020-08-01,MI,0.005928103273901964
2020-08-01,MN,-0.01451810270417812
2020-08-01,MO,-0.1218756962645717
2020-08-01,MS,-7.259481485548965e-4
2020-08-01,MT,-0.0017862009542832051
2020-08-01,NC,0.06354905308625329
2020-08-01,ND,-0.011532742162349575
2020-08-01,NE,-0.018983524250993797
2020-08-01,NH,-0.012965777757896218
2020-08-01,NJ,0.05871888397915261
2020-08-01,NM,0.004689759379651338
2020-08-01,NV,0.009266203571074072
2020-08-01,NY,0.11037543395374212
2020-08-01,OH,-0.07006366773273655
2020-08-01,OK,-0.05561204599513979
2020-08-01,OR,0.0025228468144688015
2020-08-01,PA,0.03639381602668451
2020-08-01,RI,0.0036537762315499876
2020-08-01,SC,0.009463206598896164
2020-08-01,SD,-0.027769728637226206
2020-08-01,TN,-0.051617362572693816
2020-08-01,TX,0.19972059491786653
2020-08-01,UT,-0.044158993583555094
2020-08-01,VA,-0.06610382104787212
2020-08-01,VT,0.002154494929746236
2020-08-01,WA,-0.05398630232153716
2020-08-01,WI,-0.11555772452658021
2020-08-01,WV,0.008120967933892486
2020-08-01,WY,-0.009223850201623345
2020-08-02,AK,-0.003738605685057148
2020-08-02,AL,-0.03731809171479221
2020-08-02,AR,-0.025143626535436257
2020-08-02,AZ,0.02753795004333055
2020-08-02,CA,0.9698209470168148
2020-08-02,CO,0.03022558773845152
2020-08-02,CT,0.012294197921987176
2020-08-02,DC,0.0024637296046054495
2020-08-02,DE,0.004594356379855521
2020-08-02,FL,0.07892139918017628
2020-08-02,GA,-0.0892683927023854
2020-08-02,HI,-0.0020142137665418785
2020-08-02,IA,-0.030834606503446247
2020-08-02,ID,-0.01975941389013018
2020-08-02,IL,-0.04224526013952391
2020-08-02,IN,-0.0013626852651135465
2020-08-02,KS,-0.010853039065603724
2020-08-02,KY,0.010288332889617228
2020-08-02,LA,0.013225181059333251
2020-08-02,MA,0.005653863719281075
2020-08-02,MD,0.03192476045811581
2020-08-02,ME,0.003925203590149378
2020-08-02,MI,0.005928103273901964
2020-08-02,MN,-0.01451810270417812
2020-08-02,MO,-0.1218756962645717
2020-08-02,MS,-7.259481485548965e-4
2020-08-02,MT,-0.0017862009542832051
2020-08-02,NC,0.06354905308625329
2020-08-02,ND,-0.011532742162349575
2020-08-02,NE,-0.018983524250993797
2020-08-02,NH,-0.012965777757896218
