date,composite_weighted_std_score
2020-09-27,20.999452664412
2020-09-28,20.999452664412
2020-09-29,20.999452664412
2020-09-30,20.999452664412
2020-10-01,20.885741264332015
2020-10-02,20.727509599970094
2020-10-03,20.727509599970094
2020-10-04,20.727509599970094
2020-10-05,20.209846991504442
2020-10-06,20.209846991504442
2020-10-07,21.37304307458917
2020-10-08,22.02898071161019
2020-10-09,21.847344417364344
2020-10-10,21.847344417364344
2020-10-11,21.847344417364344
2020-10-12,21.847344417364344
2020-10-13,21.847344417364344
2020-10-14,21.22729527870542
2020-10-15,21.22729527870542
2020-10-16,21.327065130551404
2020-10-17,21.327065130551404
2020-10-18,21.327065130551404
2020-10-19,21.488509614934824
2020-10-20,21.388873858845198
2020-10-21,21.388873858845198
2020-10-22,21.388873858845198
2020-10-23,21.37301004801164
2020-10-24,21.37301004801164
2020-10-25,21.37301004801164
2020-10-26,21.771036506135008
2020-10-27,21.771036506135008
2020-10-28,22.562620829724192
2020-10-29,22.562620829724192
2020-10-30,22.562620829724192
2020-10-31,22.562620829724192
2020-11-01,22.562620829724192
2020-11-02,22.666106017670515
2020-11-03,22.666106017670515
2020-11-04,22.666106017670515
2020-11-05,22.666106017670515
2020-11-06,23.37949463205772
2020-11-07,23.37949463205772
2020-11-08,23.37949463205772
2020-11-09,23.67952811518348
2020-11-10,23.67952811518348
2020-11-11,24.63880616122819
2020-11-12,24.63880616122819
2020-11-13,25.077955928700124
2020-11-14,25.077955928700124
2020-11-15,25.077955928700124
2020-11-16,27.414343136793917
2020-11-17,27.64514460952954
2020-11-18,29.526743336940747
2020-11-19,29.526743336940747
2020-11-20,36.98642360067325
2020-11-21,36.98642360067325
2020-11-22,36.98642360067325
2020-11-23,36.63727115893077
2020-11-24,36.89559507829254
2020-11-25,36.89559507829254
2020-11-26,36.89559507829254
2020-11-27,36.89559507829254
2020-11-28,36.89559507829254
2020-11-29,36.89559507829254
2020-11-30,38.99084087117791
2020-12-01,44.40181838914156
2020-12-02,44.40181838914156
2020-12-03,43.183793318846774
2020-12-04,41.51779830882909
2020-12-05,41.51779830882909
2020-12-06,41.51779830882909
2020-12-07,41.51779830882909
2020-12-08,41.51779830882909
2020-12-09,42.186926326633696
2020-12-10,42.186926326633696
2020-12-11,44.801940132774135
2020-12-12,44.801940132774135
2020-12-13,44.801940132774135
2020-12-14,44.801940132774135
2020-12-15,44.801940132774135
2020-12-16,44.801940132774135
2020-12-17,45.25300258013723
2020-12-18,45.13298087096931
2020-12-19,45.13298087096931
2020-12-20,45.96292389080192
2020-12-21,45.96292389080192
2020-12-22,45.96292389080192
2020-12-23,45.96292389080192
2020-12-24,45.96292389080192
2020-12-25,45.96292389080192
2020-12-26,45.96292389080192
2020-12-27,45.96292389080192
2020-12-28,45.96292389080192
2020-12-29,45.96292389080192
2020-12-30,45.96292389080192
2020-12-31,45.96292389080192
2021-01-01,45.96292389080192
2021-01-02,45.96292389080192
2021-01-03,45.96292389080192
2021-01-04,44.38998019582508
2021-01-05,44.38998019582508
2021-01-06,44.38998019582508
2021-01-07,44.38998019582508
2021-01-08,44.01168175168846
2021-01-09,44.01168175168846
2021-01-10,44.01168175168846
2021-01-11,44.01168175168846
2021-01-12,44.01168175168846
2021-01-13,44.01168175168846
2021-01-14,43.50804491910201
2021-01-15,43.335184924741135
2021-01-16,43.335184924741135
2021-01-17,43.335184924741135
2021-01-18,43.335184924741135
2021-01-19,42.78757769266885
2021-01-20,42.78757769266885
2021-01-21,42.78757769266885
2021-01-22,42.2384067779545
2021-01-23,42.2384067779545
2021-01-24,42.2384067779545
2021-01-25,42.2384067779545
2021-01-26,38.68547230179025
2021-01-27,38.68547230179025
2021-01-28,38.68547230179025
2021-01-29,38.5645186532695
2021-01-30,38.5645186532695
2021-01-31,38.5645186532695
2021-02-01,38.38124181702774
2021-02-02,38.38124181702774
2021-02-03,37.3164713487717
2021-02-04,37.3164713487717
2021-02-05,37.3164713487717
2021-02-06,37.3164713487717
2021-02-07,37.3164713487717
2021-02-08,37.3164713487717
2021-02-09,37.3164713487717
2021-02-10,37.3164713487717
2021-02-11,37.19326144342474
2021-02-12,35.53613103634419
2021-02-13,35.53613103634419
2021-02-14,35.53613103634419
2021-02-15,35.53613103634419
2021-02-16,27.169997317018403
2021-02-17,27.169997317018403
2021-02-18,27.169997317018403
2021-02-19,27.169997317018403
2021-02-20,27.169997317018403
2021-02-21,27.169997317018403
2021-02-22,29.86800455101554
2021-02-23,29.86800455101554
2021-02-24,29.86800455101554
2021-02-25,29.86800455101554
2021-02-26,29.86800455101554
2021-02-27,29.86800455101554
2021-02-28,29.86800455101554
2021-03-01,19.848814747023642
2021-03-02,19.848814747023642
2021-03-03,19.546783439874265
2021-03-04,19.546783439874265
2021-03-05,19.546783439874265
2021-03-06,19.546783439874265
2021-03-07,19.546783439874265
2021-03-08,17.545230734410715
2021-03-09,17.545230734410715
2021-03-10,17.545230734410715
2021-03-11,17.545230734410715
2021-03-12,17.545230734410715
2021-03-13,17.545230734410715
2021-03-14,17.545230734410715
2021-03-15,16.729269314740304
2021-03-16,16.729269314740304
2021-03-17,16.729269314740304
2021-03-18,16.729269314740304
2021-03-19,16.729269314740304
2021-03-20,16.729269314740304
2021-03-21,16.729269314740304
2021-03-22,11.30962350046729
2021-03-23,11.30962350046729
2021-03-24,11.30962350046729
2021-03-25,11.30962350046729
2021-03-26,11.30962350046729
2021-03-27,11.30962350046729
2021-03-28,11.30962350046729
2021-03-29,10.57094878906795
2021-03-30,10.57094878906795
2021-03-31,10.57094878906795
2021-04-01,10.57094878906795
2021-04-02,10.57094878906795
2021-04-03,10.57094878906795
2021-04-04,10.57094878906795
2021-04-05,7.6397891809212854
2021-04-06,7.6397891809212854
2021-04-07,7.6397891809212854
2021-04-08,7.6397891809212854
2021-04-09,7.6397891809212854
2021-04-10,7.6397891809212854
2021-04-11,7.6397891809212854
2021-04-12,6.298945961067173
2021-04-13,6.298945961067173
2021-04-14,6.298945961067173
2021-04-15,6.298945961067173
2021-04-16,6.298945961067173
2021-04-17,6.298945961067173
2021-04-18,6.298945961067173
2021-04-19,5.079124117295602
2021-04-20,5.079124117295602
2021-04-21,5.079124117295602
2021-04-22,5.079124117295602
2021-04-23,5.079124117295602
2021-04-24,5.079124117295602
2021-04-25,5.079124117295602
2021-04-26,2.4597529325787253
2021-04-27,2.4597529325787253
2021-04-28,2.4597529325787253
2021-04-29,2.4597529325787253
2021-04-30,2.4597529325787253
2021-05-01,2.4597529325787253
2021-05-02,2.4597529325787253
2021-05-03,2.006516317308913
2021-05-04,2.006516317308913
2021-05-05,2.006516317308913
2021-05-06,2.006516317308913
2021-05-07,2.006516317308913
2021-05-08,2.006516317308913
2021-05-09,2.006516317308913
2021-05-10,0
2021-05-11,0
2021-05-12,0
2021-05-13,0
2021-05-14,0
2021-05-15,0
2021-05-16,0
